ID,Title,Content,"Image Featured",Status,Date,Slug,wpcf-downloadable-image,our_people_title,"Bio Image",related_slider_title,related_slider_media_type,related_slider_image,related_slider_video,_wpml_import_language_code,_wpml_import_source_language_code,_wpml_import_translation_group
111046,王玉平,"王玉平 现任安利捷交通类业务副总裁。安利捷由已故的 Abdul Latif Jameel 于 1945 年创立，是一家独立的国际化、多元化的家族企业。

王 女士负责安利捷交通类业务部门的全球发展、扩张、增长和运营工作。

在担任现职之前，玉平 曾担任 Inchape 大中华区和新加坡首席执行官。另外，她还曾在雀巢担任过快速消费品行业分销和零售领域的多个重要领导职务。

王女士拥有欧洲工商管理学院工商管理硕士学位和清华大学新加坡分校工商管理硕士学位，以及新加坡南洋理工大学商科学士学位。

王玉平 还担任数家新加坡企业的董事会成员，也是新加坡竞争与消费者委员会的董事会成员。她精通中文和英语。

安利捷成立于 1945 年，是一个全球投资者，也是多元化经营的私人家族式企业，于 2020 年庆祝其成立<a href=""https://jameel75.com/""> 75 周年</a>。安利捷经营涉及主要行业领域，旨在积极塑造推动全球经济的核心产业的未来。这些领域包括投资、交通出行、金融服务、能源与环境服务、健康，以及从消费品和房地产开发到专业服务等一系列多元化经营的业务。

公司在全球各地设有公司代表处，业务遍及六大洲 30 多个国家/地区，拥有来自 40 多个国家/地区约 11,000 名员工。",https://media.alj.com/app/uploads/2023/10/Yasmmine_Wong_Web.jpg,publish,"2023-10-13 07:07:04",%e7%8e%8b%e7%8e%89%e5%b9%b3,https://media.alj.com/app/uploads/2023/10/Yasmmine_Wong_High_Res-scaled-1.jpg,"<p>交通类业务副总裁</p>
<p>安利捷</p>
",,"slide 111054",image,https://media.alj.com/app/uploads/2021/02/Mobility-network.jpg,,zh-hans,en,989601
111047,"Jasmmine Wong","Jasmmine Wong est la vice-présidente Mobilité d’<a href=""https://www.alj.com/en/"">Abdul Latif Jameel,</a> un collectif international d’entreprises indépendantes, familiales et diversifiées, fondé en 1945 par le défunt Abdul Latif Jameel.

Mme Wong supervise sur le développement, l’expansion et la croissance, ainsi que sur les aspects opérationnels du secteur de la Mobilité, pour Abdul Latif Jameel, dans le monde entier.

Avant de prendre ses fonctions actuelles, Jasmmine était PDG d’Inchcape Greater China et Inchcape Singapore. Elle a également occupé un certain nombre de postes de direction importants dans la distribution et la vente au détail dans l’industrie des biens de grande consommation chez Nestlé.

Mme Wong est titulaire d’un MBA de l’INSEAD et également de l’Université de Tsinghua, à Singapour, et d’une licence en commerce de l’Université technologique de Nanyang, à Singapour.

Jasmmine Wong est également membre du conseil d’administration de plusieurs entreprises singapouriennes et membre du conseil d’administration de la Commission de la concurrence et de la consommation de Singapour. Elle parle mandarin et anglais.

Fondée en 1945, Abdul Latif Jameel est une entreprise familiale privée et diversifiée et un investisseur mondial qui a célébré son <a href=""https://jameel75.com/"">75e anniversaire</a> en 2020. Abdul Latif Jameel œuvre dans les principaux secteurs industriels en vue de façonner favorablement l’avenir des principales industries qui stimulent l’économie mondiale. Elle investit notamment dans les secteurs de la mobilité, des services financiers, de l’énergie et des services environnementaux, de la santé, ainsi que dans diverses autres opérations allant des produits de consommation aux services professionnels en passant par le développement immobilier.

Possédant des bureaux de représentation dans le monde entier, l’entreprise bénéficie d’une présence opérationnelle dans plus de 30 pays sur six continents et emploie quelque 11 000 personnes de plus de 40 nationalités.",https://media.alj.com/app/uploads/2023/10/Yasmmine_Wong_Web.jpg,publish,"2023-10-13 07:07:04",jasmmine-wong,https://media.alj.com/app/uploads/2023/10/Yasmmine_Wong_High_Res-scaled-1.jpg,"<p>Vice-présidente, Mobilité</p>
<p>Abdul Latif Jameel</p>
",,"slide 111058",image,https://media.alj.com/app/uploads/2021/02/Mobility-network.jpg,,fr,en,989601
111048,ジャズミン・ウォン,"ジャズミン・ウォンは、1945年に故アブドゥル・ラティフ・ジャミールが創業し、多岐にわたる国際事業を展開する<a href=""https://www.alj.com/en/"">Abdul Latif Jameel（アブドゥル・ラティフ・ジャミール）</a>のモビリティ担当副社長です。

ウォンは、Abdul Latif Jameelのグローバルモビリティ事業部門の事業開発、事業拡大・成長、運営を監督しています。

現職に就くまで、ウォンはInchcape Greater China（インチケープ・グレーターチャイナ）およびInchcape Singapore（インチケープ・シンガポール）のCEOを務め、Nestlé（ネスレ）でFMCG業界の流通・小売部門の上級管理職を歴任しました。

ウォンはINSEAD（インシアード）および清華大学シンガポール校でMBA（経営学修士号）、シンガポールの南洋理工大学で経営学士号を取得しています。

また、シンガポール企業数社とシンガポール競争消費者委員会（CCCS）の取締役を務めており、流暢な中国語と英語を話します。

1945年に創業し、2020年に<a href=""https://jameel75.com/"">75周年</a>を迎えたAbdul Latif Jameelは、多岐にわたる事業を展開するグローバル民間投資家です。世界経済を牽引する基幹産業の未来の創生を目指し、主要産業でさまざまな取り組みを実施しています。こうした取り組みの例としては、モビリティ、金融サービス、エネルギー環境サービス、医療分野への投資をはじめ、消費者向け製品や不動産開発、専門サービスなどの多岐にわたる事業が挙げられます。

6大陸30ヶ国以上で事業を展開し、世界中に代表事務所を構えるAbdul Latif Jameelは、11,000名に上る従業員を擁しており、従業員の国籍は40ヶ国以上に及びます。",https://media.alj.com/app/uploads/2023/10/Yasmmine_Wong_Web.jpg,publish,"2023-10-13 07:07:04",jasmmine-wong,https://media.alj.com/app/uploads/2023/10/Yasmmine_Wong_High_Res-scaled-1.jpg,"<p>モビリティ担当副社長</p>
<p>Abdul Latif Jameel</p>
",,"slide 111060",image,https://media.alj.com/app/uploads/2021/02/Mobility-network.jpg,,ja,en,989601
111049,"Jasmmine Wong","Jasmmine Wong es vicepresidenta de Movilidad de <a href=""https://www.alj.com/en/"">Abdul Latif Jameel</a>, un colectivo de empresas internacionales independientes y diversificadas de propiedad familiar fundado en 1945 por el difunto Abdul Latif Jameel.

Wong supervisa el desarrollo, la expansión y el crecimiento, así como los aspectos operativos, del sector empresarial de la movilidad de Abdul Latif Jameel a escala internacional.

Antes de asumir su puesto actual, fue directora ejecutiva de Inchcape Greater China y Singapur. También ha ocupado varios puestos directivos destacados en el ámbito de la distribución y el comercio minorista para la industria de bienes de consumo de alta rotación en Nestlé.

Wong tiene un Máster en Administración de Empresas (MBA) por el INSEAD y por la Universidad de Tsinghua en Singapur; además tiene una licenciatura en Empresariales por la Universidad Tecnológica de Nanyang (Singapur).

Asimismo, es miembro de la junta directiva de varias empresas de Singapur y de la Comisión de Competencia y Consumo de Singapur. Habla chino e inglés.

Fundada en 1945, Abdul Latif Jameel es un inversor global privado de propiedad familiar y una empresa diversificada que celebró su <a href=""https://jameel75.com/"">75.º aniversario</a> en 2020. Abdul Latif Jameel trabaja en los principales sectores industriales con el objetivo de influir positivamente en el futuro de las industrias centrales que impulsan la economía global. Estas incluyen inversiones, movilidad, servicios financieros, energía y servicios medioambientales, salud y una gama diversificada de otras operaciones, desde productos de consumo y desarrollo de propiedades hasta servicios profesionales.

Con oficinas de representación corporativa en todo el mundo, el negocio tiene una presencia operativa en más de 30 países de seis continentes y emplea a unas 11 000 personas de más de 40 nacionalidades.",https://media.alj.com/app/uploads/2023/10/Yasmmine_Wong_Web.jpg,publish,"2023-10-13 07:07:04",jasmmine-wong,https://media.alj.com/app/uploads/2023/10/Yasmmine_Wong_High_Res-scaled-1.jpg,"<p>Vicepresidenta de Movilidad</p>
<p>Abdul Latif Jameel</p>
",,"slide 111063",image,https://media.alj.com/app/uploads/2021/02/Mobility-network.jpg,,es,en,989601
111050,"Jasmmine Wong","Jasmmine Wong, 1945 yılında merhum <a href=""https://www.alj.com/en/"">Abdul Latif Jameel</a> tarafından kurulmuş, bağımsız bir uluslararası aile kökenli şirket olan ve çeşitli işletmelerden oluşan bir kolektif statüsündeki Abdul Latif Jameel’in Mobiliteden sorumlu Başkan Yardımcısıdır.

Jasmmine Wong, Abdul Latif Jameel’in dünya çapındaki Mobilite iş kolunun operasyonel kısımlarındaki geliştirme, genişleme ve büyüme faaliyetlerini yönetiyor.

Jasmmine, mevcut görevini üstlenmeden önce Inchape’nin Büyük Çin Bölgesi ve Singapur CEO’suydu. Ayrıca FMCG sektöründe dağıtım ve perakende alanında Nestlé’de başlıca birçok liderlik görevlerinde bulunmuştur.

Jasmmine Wong, INSEAD ve Singapur Tsinghua Üniversitesi’nden MBA derecelerine ve Singapur Nanyang Teknoloji Üniversitesi’den işletme lisans derecesine sahiptir.

Jasmmine Wong aynı zamanda birçok Singapur işletmesi ile birlikte Singapur Rekabet ve Tüketici Komisyonu’nun yönetim kurulu üyesidir. Çince ve İngilizce konuşmaktadır.

1945 yılında kurulmuş, farklı alanlarda faaliyet gösteren, aile kökenli özel bir şirket olan Abdul Latif Jameel; bir küresel yatırımcı olarak 2020 yılında <a href=""https://jameel75.com/"">75. yıl dönümünü</a> kutlamıştır. Abdul Latif Jameel, küresel ekonomiyi yönlendiren temel endüstrilerin geleceğini olumlu biçimde şekillendirmeyi amaçlayan büyük endüstri sektörlerinde faaliyet göstermektedir. Bunların arasında Yatırımlar, Ulaşım, Finansal Hizmetler, Enerji ve Çevre Hizmetleri, Sağlık alanlarının yanı sıra tüketim ürünleri ve gayrimenkul geliştirmeden profesyonel hizmetlere kadar çeşitli operasyonlar yer almaktadır.

Dünyanın dört bir yanında bulunan kurumsal temsilcilikleri ile bu işletme, altı kıtadaki 30’un üzerinde ülkede faaliyet göstermekte ve 40’tan fazla milletten yaklaşık 11.000 kişiyi istihdam etmektedir.",https://media.alj.com/app/uploads/2023/10/Yasmmine_Wong_Web.jpg,publish,"2023-10-13 07:07:04",jasmmine-wong,https://media.alj.com/app/uploads/2023/10/Yasmmine_Wong_High_Res-scaled-1.jpg,"<p>Başkan Yardımcısı, Mobilite</p>
<p>Abdul Latif Jameel</p>
",,"slide 111066",image,https://media.alj.com/app/uploads/2021/02/Mobility-network.jpg,,tr,en,989601
111148,"Rodolphe Travaillard","Rodolphe Travaillard is Managing Director of the <a href=""https://aljahco-my.sharepoint.com/personal/a_bechir_chelder_com/Documents/Desktop/MOBILITY-track%20changes/https%22/jameelmotors.com"">Jameel Motors</a> distributorships in Monaco, part of <a href=""https://www.alj.com/en/"">Abdul Latif Jameel,</a> a collective of independent international, family-owned and diversified businesses, founded in 1945 by the late Abdul Latif Jameel.

Rodolphe overseas all operational aspects of the <a href=""https://www.toyota-monaco.com/"">Toyota</a> and <a href=""http://www.lexus-monaco.com/"">Lexus</a> operations in the Principality of Monaco.

Prior to joining Jameel Motors Monaco in 2008, Rodolphe held a number of leadership positions in automotive retail for brands including Renault, BMW and Opel.

Mr. Travaillard graduated from the University of Paris with a bachelor’s degree in business, and also from Renault’s own business university.  He speaks French and English.

Founded in 1945, Abdul Latif Jameel is a private family-owned global investor and diversified business that celebrated its <a href=""https://jameel75.com/"">75th Anniversary</a> in 2020.  Abdul Latif Jameel works across major industry sectors aiming to positively shape the future of core industries driving the global economy.  These include Investments; Mobility; Financial Services; Energy &amp; Environmental Services: Health, and a diversified range of other operations from consumer products and property development to professional services.

With corporate representation offices around the globe, the business has an operational presence in more than 35 countries on six continents and employs more than 11,000 people of over 65 nationalities.",https://media.alj.com/app/uploads/2023/11/Rodolphe_Image_Web.jpg,publish,"2023-11-07 12:32:04",rodolphe-travaillard,https://media.alj.com/app/uploads/2023/11/Rodolphe_High_Res.jpg,"<p>Managing Director<br />
Jameel Motors Monaco</p>
",,"slide 111170",image,https://media.alj.com/app/uploads/2023/11/liza-uleksina-_E5LWxr5ls4-unsplash.jpg,,en,,989712
111179,"رودولف ترافايلارد","يشغل رودولف ترافيلارد منصب المدير العام لعمليات التوزيع في شركة جميل للسيارات في موناكو، وهي جزء من <a href=""https://www.alj.com/en/"">عبد اللطيف جميل،</a> مجموعة الشركات العائلية الدولية ذات الأنشطة المتنوعة التي أسسها المغفور له الشيخ عبد اللطيف جميل في العام 1945.

يشرف رودولف في منصبه هذا على كافة الجوانب التشغيلية لعمليات <a href=""https://www.toyota-monaco.com/"">تويوتا</a> <a href=""http://www.lexus-monaco.com/"">ولكزس</a> في إمارة موناكو.

قبل انضمامه إلى عبد اللطيف جميل للسيارات موناكو عام 2008، شغل رودولف عدداً من المناصب القيادية في قطاع مبيعات التجزئة للسيارات لدى عدد من شركات السيارات المرموقة مثل «رينو» و«بي إم دبليو» و«أوبل».

تخرج ترافيلارد في جامعة باريس بدرجة البكالوريوس في إدارة الأعمال، وبدرجة مماثلة كذلك من جامعة رينو لإدارة الأعمال.  يتحدث ترافيلارد اللغتيّن الفرنسية والإنجليزية.

تأسست شركة عبد اللطيف جميل عام 1945، واحتفلت بالذكرى السنوية الخامسة والسبعين لتأسيسها في 2020،  وتعد اليوم واحدة من أبرز شركات الاستثمار العائلية العالمية في مجموعة متنوعة من الأنشطة والأعمال حول العالم، إذ تمتد أنشطتها إلى قطاعات عديدة ومتنوعة تستهدف منها المساهمة في تشكيل مستقبل الصناعات الأساسية التي تقود الاقتصاد العالمي بشكل إيجابي. وتشمل هذه الاستثمارات قطاع النقل والتنقل، والخدمات المالية، والطاقة، والخدمات البيئية، والصحة، إلى جانب أنشطة أخرى متنوعة في قطاع المنتجات الاستهلاكية، والتطوير العقاري والخدمات المهنية.

ولدى الشركة مكاتب تمثيلية في جميع أنحاء العالم، وتتمتع بحضور تشغيلي راسخ في أكثر من 35 دولة في ست قارات وتوظف أكثر من 11,000 موظف من أكثر من 65 جنسية.",https://media.alj.com/app/uploads/2023/11/Rodolphe_Image_Web.jpg,publish,"2023-11-07 12:32:04",rodolphe-travaillard,https://media.alj.com/app/uploads/2023/11/Rodolphe_High_Res.jpg,"<p>المدير العام</p>
<p>جميل للسيارات موناكو</p>
",,"slide 111185",image,https://media.alj.com/app/uploads/2023/11/liza-uleksina-_E5LWxr5ls4-unsplash.jpg,,ar,en,989712
111180,"Rodolphe Travaillard","Rodolphe Travaillard 是<u>安利捷</u>旗下<a href=""https://www.alj.com/en/"">安利捷汽车摩纳哥代理公司总经理。安利捷由已故 Abdul Latif Jameel 于 1945 年创立，是一家独立的国际化、多元化的家族企业。</a>

Rodolphe 负责<a href=""https://www.toyota-monaco.com/"">丰田</a>和<a href=""http://www.lexus-monaco.com/"">雷克萨斯</a>业务在摩纳哥公国的各项海外运营工作。

在 2008 年加入 Jameel Motors Monaco 之前，Rodolphe 曾在雷诺、宝马和欧宝等多个品牌担任过汽车零售领导职务。

Travaillard 先生毕业于巴黎大学，拥有商科学士学位，还曾在雷诺自设的工商大学学习。 他精通法语和英语。

安利捷成立于 1945 年，是一个全球投资者，也是多元化经营的私人家族式企业，于 2020 年庆祝其成立<a href=""https://jameel75.com/""> 75 周年</a>。安利捷经营涉及主要行业领域，旨在积极塑造推动全球经济的核心产业的未来。这些领域包括投资、交通出行、金融服务、能源与环境服务、健康，以及从消费品和房地产开发到专业服务等一系列多元化经营的业务。

公司在全球各地设有公司代表处，业务遍及六大洲 30 多个国家/地区，拥有来自 40 多个国家/地区约 11,000 名员工。",https://media.alj.com/app/uploads/2023/11/Rodolphe_Image_Web.jpg,publish,"2023-11-07 12:32:04",rodolphe-travaillard,https://media.alj.com/app/uploads/2023/11/Rodolphe_High_Res.jpg,"<p>总经理</p>
<p>Jameel Motors Monaco</p>
<p>安利捷汽车摩纳哥公司</p>
",,"slide 111186",image,https://media.alj.com/app/uploads/2023/11/liza-uleksina-_E5LWxr5ls4-unsplash.jpg,,zh-hans,en,989712
111181,"Rodolphe Travaillard","Rodolphe Travaillard est directeur général de la franchise de distribution de Jameel Motors à Monaco, qui fait partie d’<a href=""https://www.alj.com/en/"">Abdul Latif Jameel,</a> un collectif international d’entreprises indépendantes, familiales et diversifiées, fondé en 1945 par le défunt Abdul Latif Jameel.

Rodolphe supervise tous les aspects opérationnels des activités de <a href=""https://www.toyota-monaco.com/"">Toyota</a> et <a href=""http://www.lexus-monaco.com/"">Lexus</a> dans la Principauté de Monaco.

Avant de rejoindre Jameel Motors Monaco en 2008, Rodolphe a occupé un certain nombre de postes de direction dans le secteur de la vente au détail automobile pour des marques telles que Renault, BMW et Opel.

M. Travaillard est diplômé de l’Université de Paris, où il a obtenu une licence en commerce, ainsi que de la propre université d’entreprise de Renault. Il parle anglais et français.

Fondée en 1945, Abdul Latif Jameel est une entreprise familiale privée et diversifiée et un investisseur mondial qui a célébré son <a href=""https://jameel75.com/"">75e anniversaire</a> en 2020. Abdul Latif Jameel œuvre dans les principaux secteurs industriels en vue de façonner favorablement l’avenir des principales industries qui stimulent l’économie mondiale. Elle investit notamment dans les secteurs de la mobilité, des services financiers, de l’énergie et des services environnementaux, de la santé, ainsi que dans diverses autres opérations allant des produits de consommation aux services professionnels en passant par le développement immobilier.

Possédant des bureaux de représentation dans le monde entier, l’entreprise bénéficie d’une présence opérationnelle dans plus de 30 pays sur six continents et emploie quelque 11 000 personnes de plus de 40 nationalités.",https://media.alj.com/app/uploads/2023/11/Rodolphe_Image_Web.jpg,publish,"2023-11-07 12:32:04",rodolphe-travaillard,https://media.alj.com/app/uploads/2023/11/Rodolphe_High_Res.jpg,"<p>Directeur général</p>
<p>Abdul Latif Jameel Motors Monaco</p>
",,"slide 111187",image,https://media.alj.com/app/uploads/2023/11/liza-uleksina-_E5LWxr5ls4-unsplash.jpg,,fr,en,989712
111182,ロドルフ・トラヴァイヤール,"ロドルフ・トラヴァイヤールは、1945年に故アブドゥル・ラティフ・ジャミールが創業し、多岐にわたる国際事業を展開する<u>Abdul Latif Jameel</u><u>（アブドゥル・ラティフ・ジャミール）</u>の傘下部門<a href=""https://www.alj.com/en/"">であるモナコのJameel Motors（ジャミール・モータース）ディーラーのマネージングディレクターを務めています。</a>

トラヴァイヤールは、モナコ地区における<a href=""https://www.toyota-monaco.com/"">トヨタ</a>と<a href=""http://www.lexus-monaco.com/"">レクサス</a>の販売・運営を統括しています。

2008年にJameel Motors Monacoに入社する前、トラヴァイヤールは、Renault（ルノー）、BMW、Opel（オペル）などの自動車ブランドで数々のリーダー職を歴任しました。

パリ大学で経営学士号を取得し、ルノー独自の経営大学を卒業したトラヴァイヤールは、 フランス語と英語を話すバイリンガルです。

1945年に創業し、2020年に<a href=""https://jameel75.com/"">75周年</a>を迎えたAbdul Latif Jameelは、多岐にわたる事業を展開するグローバル民間投資家です。世界経済を牽引する基幹産業の未来の創生を目指し、主要産業でさまざまな取り組みを実施しています。こうした取り組みの例としては、モビリティ、金融サービス、エネルギー環境サービス、医療分野への投資をはじめ、消費者向け製品や不動産開発、専門サービスなどの多岐にわたる事業が挙げられます。

6大陸30ヶ国以上で事業を展開し、世界中に代表事務所を構えるAbdul Latif Jameelは、11,000名に上る従業員を擁しており、従業員の国籍は40ヶ国以上に及びます。",https://media.alj.com/app/uploads/2023/11/Rodolphe_Image_Web.jpg,publish,"2023-11-07 12:32:04",rodolphe-travaillard,https://media.alj.com/app/uploads/2023/11/Rodolphe_High_Res.jpg,"<p>マネージングディレクター</p>
<p>Abdul Latif Jameel Motors Monaco（アブドゥル・ラティフ・ジャミール・モータース・モナコ）</p>
",,"slide 111189",image,https://media.alj.com/app/uploads/2023/11/liza-uleksina-_E5LWxr5ls4-unsplash.jpg,,ja,en,989712
111183,"Rodolphe Travaillard","Rodolphe Travaillard es director general de la actividad de distribución de Jameel Motors en Mónaco, que forma parte de <a href=""https://www.alj.com/en/"">Abdul Latif Jameel,</a> un colectivo de empresas internacionales independientes y diversificadas de propiedad familiar fundado en 1945 por el difunto Abdul Latif Jameel.

Rodolphe supervisa todos los aspectos operativos relacionados con las actividades de <a href=""https://www.toyota-monaco.com/"">Toyota</a> y <a href=""http://www.lexus-monaco.com/"">Lexus</a> en el Principado de Mónaco.

Antes de entrar en Jameel Motors Mónaco en 2008, Rodolphe ocupó diversos cargos directivos en el sector minorista de la automoción para marcas como Renault, BMW y Opel.

Travaillard se graduó en Empresariales por la Universidad de París, así como por la propia universidad de negocios de Renault. Habla francés e inglés.

Fundada en 1945, Abdul Latif Jameel es un inversor global privado de propiedad familiar y una empresa diversificada que celebró su <a href=""https://jameel75.com/"">75.º aniversario</a> en 2020. Abdul Latif Jameel trabaja en los principales sectores industriales con el objetivo de influir positivamente en el futuro de las industrias centrales que impulsan la economía global. Estas incluyen inversiones, movilidad, servicios financieros, energía y servicios medioambientales, salud y una gama diversificada de otras operaciones, desde productos de consumo y desarrollo de propiedades hasta servicios profesionales.

Con oficinas de representación corporativa en todo el mundo, el negocio tiene una presencia operativa en más de 30 países de seis continentes y emplea a unas 11 000 personas de más de 40 nacionalidades.",https://media.alj.com/app/uploads/2023/11/Rodolphe_Image_Web.jpg,publish,"2023-11-07 12:32:04",rodolphe-travaillard,https://media.alj.com/app/uploads/2023/11/Rodolphe_High_Res.jpg,"<p>Director general</p>
<p>Abdul Latif Jameel Motors Mónaco</p>
",,"slide 111191",image,https://media.alj.com/app/uploads/2023/11/liza-uleksina-_E5LWxr5ls4-unsplash.jpg,,es,en,989712
111184,"Rodolphe Travaillard","Rodolphe Travaillard, 1945 yılında merhum Abdul Latif Jameel tarafından kurulmuş, bağımsız bir uluslararası aile kökenli şirket olan ve çeşitli işletmelerden oluşan bir kolektif statüsündeki <a href=""https://www.alj.com/en/"">Abdul Latif Jameel</a>’in bir parçası olan Jameel Motors’un Monako’daki distribütörlüğünde Genel Müdürdür.

Rodolphe Travaillard, Monako Prensliği’ndeki <a href=""https://www.toyota-monaco.com/"">Toyota</a> ve <a href=""http://www.lexus-monaco.com/"">Lexus</a> operasyonlarının tüm operasyonel birimlerini yönetiyor.

Rodolphe Travaillard, 2008 yılında Jameel Motors Monako’ya katılmadan önce Renault, BMW ve Opel gibi markalarda otomotiv perakende sektöründe birçok liderlik pozisyonunda bulunmuştur.

Rodolphe Travaillard, Paris Üniversitesi işletme bölümünden ve Renault’nun kendi işletme üniversitesinden lisans derecesiyle mezun oldu. İngilizce ve Fransızca konuşuyor.

1945 yılında kurulmuş, farklı alanlarda faaliyet gösteren, aile kökenli özel bir şirket olan Abdul Latif Jameel; bir küresel yatırımcı olarak 2020 yılında <a href=""https://jameel75.com/"">75. yıl dönümünü</a> kutlamıştır. Abdul Latif Jameel, küresel ekonomiyi yönlendiren temel endüstrilerin geleceğini olumlu biçimde şekillendirmeyi amaçlayan büyük endüstri sektörlerinde faaliyet göstermektedir. Bunların arasında Yatırımlar, Ulaşım, Finansal Hizmetler, Enerji ve Çevre Hizmetleri, Sağlık alanlarının yanı sıra tüketim ürünleri ve gayrimenkul geliştirmeden profesyonel hizmetlere kadar çeşitli operasyonlar yer almaktadır.

Dünyanın dört bir yanında bulunan kurumsal temsilcilikleri ile bu işletme, altı kıtadaki 30’un üzerinde ülkede faaliyet göstermekte ve 40’tan fazla milletten yaklaşık 11.000 kişiyi istihdam etmektedir.",https://media.alj.com/app/uploads/2023/11/Rodolphe_Image_Web.jpg,publish,"2023-11-07 12:32:04",rodolphe-travaillard,https://media.alj.com/app/uploads/2023/11/Rodolphe_High_Res.jpg,"<p>Genel Müdür</p>
<p>Abdul Latif Jameel Motors Monako</p>
",,"slide 111193",image,https://media.alj.com/app/uploads/2023/11/liza-uleksina-_E5LWxr5ls4-unsplash.jpg,,tr,en,989712
111275,"Mohammad Arshi Abrar Khan","Mohammad Arshi Khan is Managing Director Mobility, for <a href=""https://alj.com"">Abdul Latif Jameel</a>, a collective of independent international, family-owned and diversified businesses, founded in 1945 by the late Abdul Latif Jameel.

In his role, Arshi oversees the Mobility Business Development function.  He is also a director on the board of one of Abdul Latif Jameel’s most prestigious investments in India, <a href=""https://greaveselectricmobility.com/"">Greaves Electric Mobility</a>, as well as its subsidiaries.

Arshi joined Abdul Latif Jameel in 2002 and since then, he has held various leadership positions in Abdul Latif Jameel across the Saudi Toyota distribution and marketing organization, retail, supply chain, Kaizen and Business Development.  Arshi was also Chief Executive Officer of <a href=""https://tadme.com"">TADME</a>, Abdul Latif Jameel’s joint venture with Toyota Motor Corporation for genuine manufacturer approved accessories.

Prior to joining Abdul Latif Jameel, Arshi worked in GE Capital International Services, WNS Global Services, and Blue Dart India.  He has international experience across India, the US and UK, in addition to Saudi Arabia and the UAE.

Mr. Khan graduated from Institute for Technology &amp; Management (ITM Group), India with an MBA in finance and marketing following a Bachelor of Science from St. Francis College, New York.  He speaks English, Hindi, and Urdu.

Founded in 1945, Abdul Latif Jameel is a private family-owned global investor and diversified business that celebrated its <a href=""https://jameel75.com/"">75th Anniversary</a> in 2020.  Abdul Latif Jameel works across major industry sectors aiming to positively shape the future of core industries driving the global economy.  These include Investments; Mobility; Financial Services; Energy &amp; Environmental Services: Health, and a diversified range of other operations from consumer products and property development to professional services.

With corporate representation offices around the globe, the business has an operational presence in more than 35 countries on six continents and employs some 11,000 people of over 65 nationalities.",https://media.alj.com/app/uploads/2023/11/M-Arshi-A-Khan.png,publish,"2023-11-10 08:00:59",mohammad-arshi-abrar-khan,https://media.alj.com/app/uploads/2023/11/M-Ashi-A-Khan.jpg,"<p>Managing Director, Mobility<br />
Abdul Latif Jameel</p>
",,"slide 111298",image,https://media.alj.com/app/uploads/2021/02/Mobility-network.jpg,,en,,989729
